,date,category_id,category,headline,articles,url
1085,2020-01-16,4,business,"Delayed by Abuse Claim, Apple’s ‘The Banker’ Gets New Release Date","The film, starring Samuel L. Jackson and Anthony Mackie, was withdrawn after a producer, a son of one of its protagonists, was accused of sexual misconduct.",https://www.nytimes.com/2020/01/16/business/media/apple-banker-release-date.html
1086,2020-01-16,2,politics,Bad Timing for Jury Duty,Here’s how the four senators running for president are handling a civic obligation they can’t postpone.,https://www.nytimes.com/2020/01/16/us/politics/sanders-warren-klobuchar-bennet-impeachment.html
1087,2020-01-16,4,business,Democrats Say JPMorgan’s Response to Racism Questions Was Lacking,"Under 5 percent of its advisers are black, the bank said in response to questions from Democrats in Congress. The lawmakers want to know more.",https://www.nytimes.com/2020/01/16/business/jpmorgan-chase-racism-congress.html
1088,2020-01-16,0,opinion,I’m a Liberal Who Thinks Immigration Must Be Restricted,"Immigration can invigorate the country. But when it is poorly managed, it can cause social division — just as it’s doing right now.",https://www.nytimes.com/2020/01/16/opinion/immigration-democrats.html
1089,2020-01-17,0,opinion,"Directors, Let Your Gay Characters Be Gay",Everyone knows Kristen Stewart’s character in “Charlie’s Angels” wanted to do more than just flirt.,https://www.nytimes.com/2020/01/16/opinion/kristen-stewart-charlies-angels.html
1090,2020-01-17,4,business,Trump to Nominate a Critic and an Insider to the Fed Board,The president formally announced that he would nominate Judy Shelton and Christopher Waller to the Federal Reserve’s seven-person Board of Governors.,https://www.nytimes.com/2020/01/16/business/economy/trump-nominee-federal-reserve.html
1091,2020-01-17,2,politics,A Sketch Artist’s View of Trump’s Impeachment Trial,"Drawings of the proceedings from inside the Senate chamber, where no photos are allowed.",https://www.nytimes.com/interactive/2020/01/16/us/politics/senate-impeachment-trial-sketches.html
1092,2020-01-17,0,opinion,What America Learned in 28 Days,Nancy Pelosi’s decision to delay transmitting the impeachment articles allowed significant new information to come to light.,https://www.nytimes.com/2020/01/16/opinion/impeachment-trump.html
1093,2020-01-17,5,sports,Jessica Mendoza Speaks for the Mets. Or Is It for ESPN? It Depends.,"When ESPN analyst Jessica Mendoza said M.L.B. should have come down hard on players involved in the sign-stealing scheme, she was also criticizing the manager of the team she works for.",https://www.nytimes.com/2020/01/16/sports/jessica-mendoza.html
1094,2020-01-17,2,politics,Two Days of History on Capitol Hill,"As the impeachment trial of President Trump begins, theatrical ritual — and gravity — are on display.",https://www.nytimes.com/2020/01/16/us/politics/impeachment-trump.html
1095,2020-01-17,5,sports,Carlos Beltran Lost His Best Asset: Credibility,"With no official punishment from M.L.B. for his role in the Astros’ cheating scandal, Beltran could have continued as the Mets’ manager. But his reputation had sustained too much damage.",https://www.nytimes.com/2020/01/16/sports/baseball/carlos-beltran-mets.html
1096,2020-01-17,2,politics,"Sanders-Warren: An Alliance, if Not a Close Friendship, Suddenly Fractures","The dispute has led to negative attacks and doubts about party unity, exactly what Democratic leaders do not want to happen, for fear of handing an advantage to President Trump.",https://www.nytimes.com/2020/01/16/us/politics/bernie-sanders-elizabeth-warren.html
1097,2020-01-17,0,opinion,What Grade Does Trump’s China Trade Deal Deserve? Incomplete,The cost of President Trump’s China strategy continues to grow. He has yet to show that the benefits are worth it.,https://www.nytimes.com/2020/01/16/opinion/editorials/trump-china-trade-deal.html
1098,2020-01-17,0,opinion,The Bernie Sanders Fallacy,"No, Virginia, there is no class war.",https://www.nytimes.com/2020/01/16/opinion/the-bernie-sanders-fallacy.html
1099,2020-01-17,2,politics,Impeachment Briefing: The Opening Ceremony,"The Senate trial began with lots of pomp and little surprise, but there were some serious developments in Ukraine.",https://www.nytimes.com/2020/01/16/us/politics/impeachment-briefing-the-opening-ceremony.html
1100,2020-01-17,2,politics,"Angry Trump Says Focus Should Be on a Trade Deal, Not a ‘Hoax’","But the few times the president did anything in public on Thursday, it was clear he was unnerved by the prospect of a Senate trial.",https://www.nytimes.com/2020/01/16/us/politics/trump-impeachment-reaction.html
1101,2020-01-17,2,politics,"For the Senators Who Will Judge Trump, an Incomplete Story to Consider","Recent interviews by Lev Parnas, an associate of the president’s personal lawyer, as well as documents released by House investigators, reinforced that there is more still to be learned.",https://www.nytimes.com/2020/01/16/us/politics/senators-trump-impeachment.html
1102,2020-01-17,4,business,"China’s Birthrate Hits Historic Low, in Looming Crisis for Beijing","In a country where most older adults rely heavily on their families, the continuing drop in births could have a seismic effect in the decades to come.",https://www.nytimes.com/2020/01/16/business/china-birth-rate-2019.html
1103,2020-01-17,1,world,"Myanmar Unrolls a Welcome Mat for China, but Not All the Way","As Xi Jinping visits Myanmar, fighting in ethnic borderlands threatens China’s ambitious investment plans.",https://www.nytimes.com/2020/01/16/world/asia/myanmar-china-xi-jinping.html
1104,2020-01-17,3,arts,Grammys Leader Deborah Dugan Removed 10 Days Before Ceremony,"The chief executive was placed on administrative leave following an “allegation of misconduct,” three weeks after sending a memo about voting irregularities and financial mismanagement.",https://www.nytimes.com/2020/01/16/arts/music/grammys-deborah-dugan-misconduct.html
1105,2020-01-17,1,world,"Hold the Phone, Sydney … It’s Raining.","For one gray and drenching moment, or a few hours in some places, strong rain doused some of Australia’s deadly flames. And all rejoiced.",https://www.nytimes.com/2020/01/17/world/australia/sydney-rain-fire.html
1106,2020-01-17,3,arts,What’s on TV Friday: ‘Pain and Glory’ and ‘Real Time With Bill Maher’,"Stream the film that earned Antonio Banderas his first Oscar nomination, and catch House Speaker Nancy Pelosi and Andrew Yang on “Real Time.”",https://www.nytimes.com/2020/01/17/arts/television/whats-on-tv-friday-pain-and-glory-and-real-time-with-bill-maher.html
1107,2020-01-17,1,world,"8 Americans Were Hurt in Iranian Strike, Military Says, Despite Trump Statements",The service members showed symptoms of concussions after Iranian missiles hit air bases in Iraq last week. President Trump had said that “no Americans were harmed.”,https://www.nytimes.com/2020/01/17/world/middleeast/iran-missile-attack.html
1108,2020-01-17,1,world,Watching the Beach Town of My Childhood Burn,"The beach town of Mallacoota is mythologized in my family as the place we returned to every summer. I visited again after it was ravaged by fire, to find devastation, resilience and a warning about climate change.",https://www.nytimes.com/2020/01/17/world/australia/mallacoota-beach-burn.html
1109,2020-01-17,3,arts,Late Night Settles in for More Impeachment-Related Entertainment,"“This is historic,” said Stephen Colbert. “It’s the first time anyone has ever used the phrase ‘Trump knew exactly what was going on.’”",https://www.nytimes.com/2020/01/17/arts/television/late-night-ukraine-impeachment.html
1110,2020-01-17,1,world,Iran’s Supreme Leader Rebukes U.S. in Rare Friday Sermon,Ayatollah Ali Khamenei told thousands of worshipers that God’s backing had allowed Iran to “slap the face” of the United States with a missile attack.,https://www.nytimes.com/2020/01/17/world/middleeast/iran-ayatollah-khamenei-Friday.html
1111,2020-01-17,4,business,A Common Charger for All Phones? The E.U. Is on the Case,"The proposal could save costs and thousands of tons of electronic waste, advocates say, but previous measures have fizzled.",https://www.nytimes.com/2020/01/17/business/european-union-phone-charger.html
1112,2020-01-17,0,opinion,Joe Biden Says Age Is Just a Number,Mr. Biden interviews for The New York Times’s endorsement.,https://www.nytimes.com/interactive/2020/01/17/opinion/joe-biden-nytimes-interview.html
1113,2020-01-17,2,politics,Facebook Political Ads: Which States Are 2020 Democrats Betting On?,Candidates’ spending on Facebook ads shows how campaigns are plotting their way through primary states.,https://www.nytimes.com/interactive/2020/01/17/us/politics/democrats-political-facebook-ads.html
1114,2020-01-17,0,opinion,Why Americans Supported Prohibition 100 Years Ago,Temperance crusaders weren’t crackpots. They were fighting the business of making money off addiction.,https://www.nytimes.com/2020/01/17/opinion/prohibition-anniversary-100.html
1115,2020-01-17,0,opinion,Trump’s Evil Is Contagious,The president has shown us exactly what happens when good people do nothing.,https://www.nytimes.com/2020/01/17/opinion/trump-america.html
1116,2020-01-17,3,arts,Kumail Nanjiani on ‘Little America’ and Hopeful Immigrant Stories,"The comic and actor discusses his new anthology series on Apple TV Plus, and why “despite all the issues, I personally do feel optimistic about this country.”",https://www.nytimes.com/2020/01/17/arts/television/kumail-nanjiani-little-america.html
1117,2020-01-17,4,business,Happy Results Turned Up Everywhere You Looked,Three funds profited handsomely from investments in stocks of many descriptions in countries around the globe.,https://www.nytimes.com/2020/01/17/business/mutual-fund-returns.html
1118,2020-01-17,0,opinion,What It’s Like to Use Facebook When You’re Blind,"For years, scrolling through my newsfeed was frustrating and confusing. Then facial recognition came along.",https://www.nytimes.com/2020/01/17/opinion/sunday/facebook-facial-recognition-accessibility.html
1119,2020-01-17,1,world,This Austrian Village Wants ‘Frozen’ Fans to Let It Go,Do you want to visit Hallstatt? Officials say too many tourists — many of them fans of the blockbuster film — are coming to the 16th-century village just to take pictures.,https://www.nytimes.com/2020/01/17/world/europe/hallstatt-austria-frozen-tourists.html
1120,2020-01-17,2,politics,"Dust Off the Impeachment Tables, a Senate Trial Is Underway","To make way for a historic impeachment trial, the Senate is undergoing a physical makeover, with custom tables for the prosecutors, cubbies for senators’ phones and quarters for the chief justice.",https://www.nytimes.com/2020/01/17/us/politics/senate-impeachment-trial-furniture.html
1121,2020-01-17,4,business,"Trump Fans or Not, Business Owners Are Wary of Warren and Sanders","Some executives at small companies have reservations about President Trump, but also concerns about Bernie Sanders and Elizabeth Warren.",https://www.nytimes.com/2020/01/17/business/economy/economy-democrats-business.html
1122,2020-01-17,0,opinion,"Grief, Fear and Rage in Tehran","As the fear of further conflict looms, Iran is in the midst of a decisive argument with itself.",https://www.nytimes.com/2020/01/17/opinion/iran-protests.html
1123,2020-01-17,0,opinion,The Injustice of This Moment Is Not an ‘Aberration’,"From mass incarceration to mass deportation, our nation remains in deep denial.",https://www.nytimes.com/2020/01/17/opinion/sunday/michelle-alexander-new-jim-crow.html
1124,2020-01-17,0,opinion,"China Has a Big Economic Problem, and It Isn’t the Trade War","Beijing is turning its back on the private sector, a main driver of growth.",https://www.nytimes.com/2020/01/17/opinion/china-economy.html
1125,2020-01-17,4,business,The Great Bond Party of 2019 Is Ending,"With Federal Reserve rate cuts behind us and recession fears waning, don’t expect much from bond funds this year.",https://www.nytimes.com/2020/01/17/business/bond-market-investments.html
1126,2020-01-17,4,business,Airbnb Imagines a ‘Stakeholder’ World,"The home-rental company plans to consider the needs of more than just investors in its corporate governance — and will factor them into employee pay, too.",https://www.nytimes.com/2020/01/17/business/dealbook/airbnb-stakeholders-corporate-governance.html
1127,2020-01-17,4,business,Health Care Costs Are Rising. Fund Returns Are Less Reliable.,"In 2019, the industry’s performance was not quite as strong as the overall stock market’s. Some managers point to political uncertainty over health insurance and drug prices.",https://www.nytimes.com/2020/01/17/business/health-care-investments.html
1128,2020-01-17,4,business,"Now, Try Slicing the Stock Market Into Equal Pieces",Index fund investing is already immensely popular. But is it time to consider funds that construct indexes differently?,https://www.nytimes.com/2020/01/17/business/stock-market-index-equal-weight.html
1129,2020-01-17,1,world,China Releases #MeToo Activist Who Covered Hong Kong Protests,"Huang Xueqin, who spoke critically of China’s restrictions on free speech, spent nearly three months in detention on charges of “provoking trouble.”",https://www.nytimes.com/2020/01/17/world/asia/china-metoo-huang-xueqin.html
1130,2020-01-17,4,business,It’s a Topsy-Turvy World. Can We Make Some Money From That?,Bad news used to spook the markets. Now it seems to lift them. How weird is that?,https://www.nytimes.com/2020/01/17/business/stock-market.html
1131,2020-01-17,4,business,Stocks Soar as Traders’ Mood Brightens,"Over the last year, investors’ outlooks shifted strikingly, with little improvement in economic and corporate conditions.",https://www.nytimes.com/2020/01/17/business/stock-market-record.html
1132,2020-01-17,1,world,"A Leak, a Resignation and Another Chance: Ukraine Infighting Grows","In a recording, Prime Minister Oleksiy Honcharuk appears to criticize the economic acumen of President Volodymyr Zelensky. His resignation, though, was turned down.",https://www.nytimes.com/2020/01/17/world/europe/ukraine-prime-minister-resigns.html
1133,2020-01-17,4,business,"Small, Often Overlooked Stocks May Yet Have Their Day","After years of underperformance, a lagging sector is even more appealing, its adherents say.",https://www.nytimes.com/2020/01/17/business/small-value-stocks.html
1134,2020-01-17,1,world,Indian General Talks of ‘Deradicalization Camps’ for Kashmiris,"It’s unclear what Gen. Bipin Rawat, chief of India’s defense staff, meant. But rights activists fear that something like what China has introduced for Uighurs could be coming.",https://www.nytimes.com/2020/01/17/world/asia/india-kashmir-camps.html
1135,2020-01-17,4,business,You Really Can Lower Your Car Insurance Cost,"After years of increases, auto insurance has become a budget pain point for many. But experts say there are ways to keep your rates down.",https://www.nytimes.com/2020/01/17/business/car-insurance-costs.html
1136,2020-01-17,5,sports,N.F.L. Playoff Predictions: Our Picks for the Conference Championships,"The 49ers host the Packers and the Chiefs host the Titans, with a trip to Super Bowl LIV on the line.",https://www.nytimes.com/2020/01/17/sports/football/nfl-playoffs-conference-picks.html
1137,2020-01-17,4,business,There Is a Fund for Everything. But Why?,"Funds try to profit from cows, trade wars, sick pets and obese adults. But who really needs them?",https://www.nytimes.com/2020/01/17/business/mutual-funds.html
1138,2020-01-17,4,business,Are You Overlooking Something That Could Make You Richer?,"You probably aren’t paying enough attention to your debt, an accountant argues in a new book, and that could be costing you.",https://www.nytimes.com/2020/01/17/business/books-debt-personal-finance.html
1139,2020-01-17,2,politics,"Joe Biden’s Poll Numbers Are Steady, but Are They Immovable?",Mr. Biden has largely relied on the perception that he is the best-positioned candidate to beat President Trump.,https://www.nytimes.com/2020/01/17/us/politics/latest-democratic-polls.html
1140,2020-01-17,3,arts,Juilliard Celebrates 32 Female Composers of the 20th Century,This year’s edition of the Focus Festival commemorates the centennial of the 19th Amendment with a globe-trotting survey of music by women.,https://www.nytimes.com/2020/01/17/arts/music/juilliard-focus-festival.html
1141,2020-01-17,3,arts,Gillian Anderson Listens to Fleetwood Mac and Loves Toni Morrison,The London-based actress finds time for cultural enrichment between starring in “Sex Education” and “The Crown.”,https://www.nytimes.com/2020/01/17/arts/television/gillian-anderson.html
1142,2020-01-17,4,business,You Don’t Need to Travel to Profit From International Stocks,How investors can use indexes to spot opportunities in global stock markets without adding risk.,https://www.nytimes.com/2020/01/17/business/profit-from-international-stocks.html
1143,2020-01-17,3,arts,"Frida Kahlo Could Barely Walk. In This Ballet, She Dances.",A work premiering at the Dutch National Ballet will animate the Mexican painter’s emotional world and artistic legacy.,https://www.nytimes.com/2020/01/17/arts/dance/frida-dutch-national-ballet.html
1144,2020-01-17,2,politics,Trump Legal Team Adds Starr and Dershowitz for Senate Trial,"Ken Starr and a third lawyer named to the team, Robert Ray, were independent counsels who investigated President Bill Clinton.",https://www.nytimes.com/2020/01/17/us/politics/trump-impeachment-lawyers-starr-dershowitz.html
1145,2020-01-17,0,opinion,Another Thing Tom Steyer Is Wrong About,Proponents of term limits are either naïve or cynical — sometimes both.,https://www.nytimes.com/2020/01/17/opinion/tom-steyer-term-limits.html
1146,2020-01-17,1,world,Brazil’s Top Culture Official Fired Over Speech Evoking Nazi Propaganda,The speech by President Jair Bolsonaro’s culture secretary was the latest flash point in a debate over art and freedom of expression under the conservative government.,https://www.nytimes.com/2020/01/17/world/americas/roberto-alvim-brazil.html
1147,2020-01-17,5,sports,A Rival’s Advice Put the 49ers on a Super Bowl Path,"San Francisco’s success this season is rooted in a process initiated three years ago by Kyle Shanahan and John Lynch, but also in a tip from the Ravens’ John Harbaugh.",https://www.nytimes.com/2020/01/17/sports/football/san-francisco-49ers.html
1148,2020-01-17,0,opinion,The Real Risks of Republicans’ Burying Their Heads in the Sand,G.O.P. senators will harm Congress if they turn away from new testimony and information relevant to impeachment.,https://www.nytimes.com/2020/01/17/opinion/gao-report-trump-impeachment.html
1149,2020-01-17,5,sports,The Ballad of Danny Drinkwater,"The fall of a Premier League champion shows just how precarious a soccer career can be, and the damage that can be inflicted by one bad choice.",https://www.nytimes.com/2020/01/17/sports/danny-drinkwater-lionel-messi.html
1150,2020-01-17,3,arts,"Eminem’s Clumsy Statement on Gun Violence, and 9 More New Songs","Hear tracks by Thundercat, U.S. Girls, Sunny Jain and others.",https://www.nytimes.com/2020/01/17/arts/music/playlist-eminem-thundercat-jonas-brothers.html
1151,2020-01-17,3,arts,She’s Your Guide to the Sound World of Fluxus,"Gelsey Bell, a wide-ranging singer, composer and scholar, is leading listening sessions of works from the MoMA sound archives.",https://www.nytimes.com/2020/01/17/arts/music/gelsey-bell-fluxus-moma.html
1152,2020-01-17,4,business,This Is the Guy Who’s Taking Away the Likes,"Adam Mosseri, chieftain of Instagram, wants to keep the platform a safe, special space. That means learning from the mistakes of its parent company: Facebook.",https://www.nytimes.com/2020/01/17/business/instagram-likes.html
1153,2020-01-17,1,world,Why Europe Is Finally Paying Attention to Libya,"As potential oil and gas bonanzas intensify the jockeying over Libya and the fate of its precarious internationally backed government hangs in the balance, the Continent is suddenly getting involved.",https://www.nytimes.com/2020/01/17/world/europe/libya-eu-russia-turkey.html
1154,2020-01-17,2,politics,Pompeo Says He ‘Never Heard’ That Ambassador Might Be Under Surveillance,"Diplomats have seethed over the secretary of state’s lack of outward support for Marie L. Yovanovitch, who was abruptly pulled from Ukraine after attacks from President Trump’s allies.",https://www.nytimes.com/2020/01/17/us/politics/pompeo-ukraine-surveillance.html
1155,2020-01-17,4,business,Avoiding Carsickness When the Cars Drive Themselves,"If the future lets people focus on work instead of driving during the daily commute, many of us will have to conquer motion sickness to read memos (or tweets). Researchers are working on some fixes.",https://www.nytimes.com/2020/01/17/business/motion-sickness-self-driving-cars.html
1156,2020-01-17,4,business,Disney Drops Fox From Names of Studios It Bought From Rupert Murdoch,The name change means consumers won’t mistakenly connect the Disney-owned studio with Mr. Murdoch’s polarizing Fox News.,https://www.nytimes.com/2020/01/17/business/media/disney-fox-name.html
1157,2020-01-17,1,world,Welcoming Winter’s Cold Embrace,"About eight years ago, Edmonton began an ambitious program to plan the city and its programs with winter in mind.",https://www.nytimes.com/2020/01/17/world/canada/edmonton-wintercity-strategy.html
1158,2020-01-17,0,opinion,Issues of Gender and Electability in the Democratic Race,"Readers discuss whether a woman can be elected president, and whether people should vote based on “electability” rather than personal preference.",https://www.nytimes.com/2020/01/17/opinion/letters/democrats-primary.html
1159,2020-01-17,3,arts,How TikTok Is Killing the Radio Songwriter,Songs that work in 15-second bursts are different from tracks that succeed on the FM dial.,https://www.nytimes.com/2020/01/17/arts/music/popcast-tiktok-viral-songs.html
1160,2020-01-17,0,opinion,The Opening Moves in the Trump Impeachment Trial,"One reader is cynical about G.O.P. senators’ promise of impartiality. Another points out that the president got Ukrainian investigations, just not the ones he wanted.",https://www.nytimes.com/2020/01/17/opinion/letters/trump-impeachment-trial.html
1161,2020-01-17,3,arts,Lifting Off in ‘Porgy and Bess’,Watch a portion of Camille A. Brown’s choreography for the production at the Metropolitan Opera.,https://www.nytimes.com/2020/01/17/arts/dance/porgy-and-bess-camille-a-brown.html
1162,2020-01-17,1,world,"French Strikers Shut Down the Louvre, Setting a New Target in a Pension Fight","Protesters angry about the government’s pension reforms prevented visitors from entering the museum, which is one of the French capital’s most visited sites.",https://www.nytimes.com/2020/01/17/world/europe/louvre-shut-strike.html
1163,2020-01-17,1,world,A Blow to the Head Makes an Instant Hero in India,"Aishe Ghosh, a young woman who was set upon at a campus demonstration, has become an icon in India’s growing protest movement.",https://www.nytimes.com/2020/01/17/world/asia/india-protests-aishe-ghosh.html
1164,2020-01-17,1,world,Canada Offers Compensation to Families of Victims of Plane Downed in Iran,Prime Minister Justin Trudeau said that the payments to Canadian families of victims do not absolve Iran from providing compensation.,https://www.nytimes.com/2020/01/17/world/canada/iran-plane-crash-canada-victims.html
1165,2020-01-17,3,arts,The Outsider Art Fair 2020: 7 Must-See Exhibits,"Our critic explores Yuichiro Ukai’s pen-and-marker dinosaurs and samurai, ceramic animals from the Peruvian Amazon and the photography of Vivian Maier.",https://www.nytimes.com/2020/01/17/arts/design/outsider-art-fair-review.html
1166,2020-01-17,2,politics,"Ken Starr Returns to the Impeachment Fray, This Time for the Defense",The independent counsel whose investigation resulted in a Senate trial for President Bill Clinton has joined the team defending President Trump.,https://www.nytimes.com/2020/01/17/us/politics/ken-starr-impeachment-trump-clinton.html
1167,2020-01-17,3,arts,"Review: HBO’s ‘Avenue 5,’ a Tale of a Fateful Trip (in Space)","Armando Iannucci’s new comedy, starring Hugh Laurie as the captain of an interplanetary cruise ship, is a long, long way from “Veep.”",https://www.nytimes.com/2020/01/17/arts/television/avenue-5-review-hbo.html
1168,2020-01-17,2,politics,Alan Dershowitz Adds Trump to the List of His High-Profile Clients,"Past clients have included Claus von Bülow, O.J. Simpson, Mike Tyson and Jeffrey Epstein, the wealthy financier who was accused of sex trafficking and killed himself last year in a Manhattan jail.",https://www.nytimes.com/2020/01/17/us/politics/alan-dershowitz-trump.html
1169,2020-01-17,5,sports,The Raiders Left Oakland. The 49ers Want to Take It.,"Winning over another team’s fans can be a delicate exercise, even when you are on the doorstep of the Super Bowl and the other franchise has abandoned the region.",https://www.nytimes.com/2020/01/17/sports/oakland-raiders-49ers.html
1170,2020-01-17,2,politics,"In Jay Sekulow, Trump Taps Longtime Loyalist for Impeachment Defense","Mr. Sekulow, who will co-lead the president’s impeachment defense team, has stayed on as Mr. Trump’s personal lawyer while others have left their posts.",https://www.nytimes.com/2020/01/17/us/politics/jay-sekulow-trump-impeachment.html
1171,2020-01-17,0,opinion,Which Candidate Would You Endorse?,Thousands of readers told us who they think should lead the Democratic Party — and the country.,https://www.nytimes.com/2020/01/17/opinion/democratic-candidates-2020.html
1172,2020-01-17,2,politics,"With Deficit Swelling, U.S. Will Issue New Class of Bonds",The Treasury Department plans roll out 20-year bonds this year for the first time since 1986.,https://www.nytimes.com/2020/01/17/us/politics/treasury-20-year-bond.html
1173,2020-01-17,3,arts,"Klimt Painting Found in Museum’s Wall Is Authentic, Experts Say",Gardeners found the painting in the wall of the Italian museum it was stolen from almost 23 years ago.,https://www.nytimes.com/2020/01/17/arts/design/portrait-of-a-lady-gustav-klimt.html
1174,2020-01-17,2,politics,Trump Targets Michelle Obama’s School Nutrition Guidelines on Her Birthday,The Agriculture Department proposed a rule that would further unravel nutrition standards set by Mrs. Obama when she was first lady.,https://www.nytimes.com/2020/01/17/us/politics/michelle-obama-school-nutrition-trump.html
1175,2020-01-17,1,world,"Ninez Cacho-Olivares, Journalist and Critic of Marcos, Dies at 78",She was among a cadre of newswomen who faced down the Philippine dictator. But she later unexpectedly turned around to support President Rodrigo Duterte.,https://www.nytimes.com/2020/01/17/world/asia/ninez-cacho-olivares-dead.html
1176,2020-01-17,2,politics,Pat Cipollone: White House Counsel Who Will Help Lead Trump Legal Team,The top White House lawyer is less resistant to President Trump’s whims and wishes than his previous counsel.,https://www.nytimes.com/2020/01/17/us/politics/pat-cipollone-trump-legal-team.html
1177,2020-01-17,1,world,Putin and the Art of Stepping Down Gracefully While Keeping a Grip on Power,"The Russian president may be leaving the presidency in 2024, but he is not about to retire. That could be dangerous for Russian stability — and himself.",https://www.nytimes.com/2020/01/17/world/europe/russia-putin-state-council.html
1178,2020-01-17,2,politics,Why Electing a Female President Is Secondary for Some Women,"In the Trump era, some voters say the power of a symbolic first is overshadowed by anxiety about defeating him.",https://www.nytimes.com/2020/01/17/us/politics/women-voters-2020.html
1179,2020-01-17,0,opinion,Marco Rubio: Investing in China Is Not a Good Deal,It will result in American capital flowing to a regime that undermines our country. This is not a win.,https://www.nytimes.com/2020/01/17/opinion/sunday/Marco-Rubio-China-trade-deal.html
1180,2020-01-17,0,opinion,When Trump’s Thugs Turn on Him,Lev Parnas has shown us Trumpism from the inside.,https://www.nytimes.com/2020/01/17/opinion/lev-parnas-maddow-interview.html
1181,2020-01-17,2,politics,Democrats Can Qualify for the Next Debate by Winning a Single Delegate in Iowa,"Candidates like Andrew Yang and Michael R. Bloomberg, who were excluded from the last debate, can take a new path to the stage for the next one, to be held Feb. 7 in New Hampshire.",https://www.nytimes.com/2020/01/17/us/politics/next-democratic-debate-qualify.html
1182,2020-01-17,4,business,Review: Competing in the Digital Age,"Two new books examine how digital technologies are transforming businesses and the economy, and look at the resulting ethical and regulatory concerns.",https://www.nytimes.com/2020/01/17/business/dealbook/book-review-AI-business.html
1183,2020-01-17,3,arts,"Norma Tanega, Who Sang About a Cat Named Dog, Dies at 80","She had only one hit record, but it was a memorable one: a quirkily titled song about freedom, dreaming and her cat, who really was named Dog.",https://www.nytimes.com/2020/01/17/arts/music/norma-tanega-dead.html
1184,2020-01-17,2,politics,Report Says Secret Service Return to Treasury Could Harm Homeland Security,"The White House is likely to propose the Secret Service return to Treasury, but an administration report warns of the damage that could do to the Homeland Security Department.",https://www.nytimes.com/2020/01/17/us/politics/secret-service-treasury-homeland-security.html
1185,2020-01-17,2,politics,Robert Ray Wanted to Indict Clinton. He Thinks Trump Will Be Vindicated.,"As Ken Starr’s successor, Mr. Ray ended up striking a deal that prevented Mr. Clinton from being prosecuted.",https://www.nytimes.com/2020/01/17/us/politics/robert-ray-trump-legal-team.html
1186,2020-01-17,1,world,"With Brexit Looming, Experts Worry Women May Be Hit Hardest","Britain’s withdrawal from the European Union could lead to job cuts, particularly for women, and a rollback of a slew of legal protections.",https://www.nytimes.com/2020/01/17/world/europe/brexit-women-impact.html
1187,2020-01-17,4,business,Rejoice Over the Markets’ Marvelous Rallies. Then Worry.,"After months of amazing stock and bond market gains, investors have reason to celebrate. But how do you hold on to those outsize profits?",https://www.nytimes.com/2020/01/17/business/stock-market-rally.html
1188,2020-01-17,3,arts,Park Avenue Armory Celebrates Women’s Suffrage With 100 Artists,"To mark 100 years since the ratification of the 19th Amendment, the Armory and a group of 10 cultural institutions are commissioning works from women.",https://www.nytimes.com/2020/01/17/arts/design/park-avenue-armory-womens-suffrage.html
1189,2020-01-17,3,arts,Eminem Faces Backlash Over Lyrics About Deadly Attack at Ariana Grande Concert,"The mayor of Manchester, England, said a new song by the rapper was “unnecessarily hurtful and deeply disrespectful.”",https://www.nytimes.com/2020/01/17/arts/music/eminem-ariana-grande-lyrics.html
1190,2020-01-17,2,politics,Michael Bloomberg Can Keep Details of His Wealth Hidden Until After Super Tuesday,The multibillionaire presidential candidate who has flooded the country with television and digital ads has received a second extension from the Federal Election Commission.,https://www.nytimes.com/2020/01/17/us/politics/bloomberg-net-worth-super-tuesday.html
1191,2020-01-17,3,arts,Hank Azaria Will No Longer Voice Apu on ‘The Simpsons’,"The voice actor is stepping away from a character who has been criticized as a racial stereotype, but it is unclear whether the convenience-store owner is being erased from the cartoon.",https://www.nytimes.com/2020/01/17/arts/television/apu-simpsons-hank-azaria.html
1192,2020-01-17,2,politics,Trump Campaign Plans Greater Focus on ‘Bundlers’,"Successful in raising small contributions online and six-figure ones from wealthy donors, the campaign now wants to tap into supporters who can “bundle” contributions from friends and business associates.",https://www.nytimes.com/2020/01/17/us/politics/trump-campaign-bundling.html
1193,2020-01-17,1,world,How Much Warmer Was Your City in 2019?,"In a database of more than 3,500 cities compiled by AccuWeather, about 83 percent saw average temperatures higher than normal last year.",https://www.nytimes.com/interactive/2020/world/year-in-weather.html
1194,2020-01-17,0,opinion,"No, Mr. President, It Does Really Matter","Trump has no clear rationale for killing Iran’s top general, or for much of his foreign policy.",https://www.nytimes.com/2020/01/17/opinion/trump-iran-suleimani.html
1195,2020-01-18,5,sports,The N.B.A. Embraces a ‘Trash’ Defense,"Zone schemes draw their share of cynicism, but pro teams are using them more often and finding success.",https://www.nytimes.com/2020/01/17/sports/basketball/nba-zone-defense.html
1196,2020-01-18,2,politics,"Jane Raskin, Who Helped Trump in Mueller Inquiry, Joins President’s Defense Team","Ms. Raskin, who worked in the Justice Department in the Reagan administration, has been a constant but little-known presence in Mr. Trump’s orbit since the Mueller inquiry.",https://www.nytimes.com/2020/01/17/us/politics/jane-raskin-impeachment-trial.html
